ID,Essayset,min_score,max_score,score_1,score_2,score_3,score_4,score_5,clarity,coherent,EssayText
23055,9.0,0,2,1,1,1.5,1.0,1.0,worst,worst,author organizes topic subhead subhead break seems long amount text smaller manageable appealing reading smaller section fool reader thinking reading much think reader eye drawn bold text topic form organization useful tool organizing large amount information
23056,9.0,0,2,1,1,1.0,1.0,1.0,average,worst,author begin shocking statement grab reader attention overall tone passage change serious author present many statistic fact author strong conclusion
23057,9.0,0,2,2,2,1.0,2.0,1.0,excellent,worst,author organizes good way using section section help u understand space junk space one section tell space junk exactly another tell u satellite craching others making space junk section tell u arising problem space
23058,9.0,0,2,1,1,1.5,1.0,1.0,worst,worst,start outter space get junk technology
23059,9.0,0,2,1,1,0.5,1.5,1.0,above_average,worst,author sporates many part make organized part make easy find stuff certain part asked read hole article nice read heading know stuff point wasting lot time reading whole thing neeed read middle section
23060,9.0,0,2,2,2,2.0,1.5,2.0,excellent,average,author begin article relating reader humorous way reader hooked author begin describe big problem space junk really describing space junk author talk danger space junk big problem becoming learn even smallest space debris cause danger auhor talk space travel actually cause need put forth effort clean space pollution rather adding already dangerous problem
23061,9.0,0,2,2,2,2.0,2.0,2.0,above_average,average,space junk title starting saying actually space junk next paragraph saying space junk even get last one saying space junk harm space shuttle different kind thing
23062,9.0,0,2,1,1,1.0,1.0,1.5,worst,above_average,author article begin introducing complex problem simple way provides reader background information put article perspective author go thoroughly explains problem finally author clarifies possible effect problem explains future course
23063,9.0,0,2,1,1,1.0,1.0,1.5,worst,average,tell u sppace junk tell u dangous junk floting around could happen mircodebris floating around
23064,9.0,0,2,2,2,2.0,1.0,1.5,worst,average,author organizes article suptitles going improtnant least start explaining rest article going talking explained space junk harmful moved detect space junk little bit serious problem
23066,9.0,0,2,1,0,0.0,0.0,1.0,average,worst,telling space junk explaining great thing bad thing happen well
23067,9.0,0,2,0,0,0.5,0.0,0.0,average,worst,talk space satellite leaving space trash
23068,9.0,0,2,1,1,0.5,1.5,1.0,excellent,worst,author organizes article first giving catchy introduction grab attention reader author defines problem addressing give example possible cause problem author give danger issue author put emphasis obstacle space exploration finally author emphasizes problem restates importance safe space travel explains agency like nasa european space agency prevent damage
23069,9.0,0,2,0,1,1.0,1.0,1.0,average,worst,author used fun interesting introduction article grab reader attention turn serious matter author defines issue give example issue created next author give great detail serious matter people concerned occuring
23070,9.0,0,2,2,2,2.0,2.0,2.0,above_average,above_average,author start getting reader excited get let comet comet tool bag line tool bag directs start talking several civilization began send satellite spacecraft space eventually die author explains happens happen different thing happen left final frontier
23071,9.0,0,2,0,0,1.0,1.0,0.0,average,worst,think article organized
23072,9.0,0,2,1,1,1.0,1.5,1.0,above_average,worst,addes head line catagorize info clump importat face paragraph addes informaation paragraph
23073,9.0,0,2,2,2,2.0,2.0,1.0,above_average,worst,introduction author give scenario attract reader attention explains scenario significance article thus giving topic sentence following paragraph explains origination history space junk narrator state harmful effect space junk explains space junk harmful finally conclusion state way nasa space agency trying solve problem
23074,9.0,0,2,2,2,2.0,1.0,2.0,worst,average,first start getting reader attention personal experiance reader attention caught explains reasoning introduction provides information space junk reader clear idea head explains happens space different satelites dangerous last paragraph show important know space junk space
23075,9.0,0,2,0,1,1.0,1.0,1.0,average,worst,author organizes article putting important information first background many different thing placed space also show danger outter space well many different thing look
23076,9.0,0,2,1,1,0.5,1.5,1.0,excellent,worst,author organizes article section tie one another clear section tie subject next section discussing author also usesd comparison fact retainthe reader interest author prof issue hand important leading reader clearly throught article conclution author want
23077,9.0,0,2,2,1,1.0,1.0,1.0,average,worst,author organizes article first giving introduction popped grabbed reader attention go serious matter dating back satelites first built author explains satelites crash die automatically assumed space junk author explains even though satelites peices little start dying outer space become clutered quickly
23078,9.0,0,2,0,1,1.0,1.0,1.0,worst,worst,author organizes article grabbing reader attention heading
23079,9.0,0,2,0,0,0.0,0.0,0.0,worst,worst,still writing grab attention first sentencs andalso auther us realiist information article
23081,9.0,0,2,2,2,2.0,2.0,2.0,above_average,above_average,auther break article subtopics space junk crash course
23082,9.0,0,2,0,0,0.5,1.0,0.0,average,worst,stating main idea supporting detail
23083,9.0,0,2,2,2,2.0,2.0,2.0,above_average,average,author organizes article using sub title paragraph lump together different idea keep idea nature within one se ction related subtitle started space junk whick explains talking crash course follows talking even minor space junk huge threat finally little bit big deal explains even smallest fragment space junk cause massave damage space craft step scientist try fix problem
23084,9.0,0,2,0,0,0.0,0.5,0.5,average,worst,author put fact real information passage isnt boring
23085,9.0,0,2,0,0,0.0,0.0,0.5,average,worst,organizes way grab reader attention explains subject provide example past author explains important know telling
23086,9.0,0,2,1,1,1.0,1.5,1.0,excellent,worst,author us sub catiagories explain differant element space junk
23088,9.0,0,2,0,0,0.0,0.0,0.0,average,worst,lot junk space
23089,9.0,0,2,2,2,2.0,1.0,2.0,average,average,author organizes article way grab attention beginning tell little background information thirdly author transition talking dead satellite running risk colliding finally author concludes saying trash space big deal need something
